ID       faithfulness    informativeness_step informativeness_chain faithfulness_ww repetition_word repetition_step reasoning_alignment external_hallucination redundancy      common_sense_error missing_step    semantic_coverage_step semantic_coverage_chain discourse_representation coherence_step_vs_step perplexity_step perplexity_chain perplexity_step_max grammar_step    grammar_step_max
291      0.7988915902872881 0.8320319931954145 0.9702267646789551 0.915452183994614 0.052753792359278795 0.04720237851142883 0.8968894481658936 0.9413319826008006 0.7637450695037842 0.9293251480004372 0.7715257406234741 0.9697079988817373 0.9683605581521988 0.010935187339782715 0.03248715400695801 0.00403437613284979 0.0927344911373862 0.00014453752473171134 0.9531064430872599 0.9285488724708557
292      0.7798572406172752 0.815096240490675 0.9550086855888367 0.898480139406664 0.05096356471379593 0.06174537539482117 0.8837306499481201 0.9430706995263822 0.8469337522983551 0.9407663851247219 0.818022221326828 0.9926994405686855 0.9720014035701752 0.24072641134262085 0.18028992414474487 0.00045195330852089015 0.058610574131914145 1.4009237174156104e-05 0.7951263561844826 0.4115603268146515
293      0.8015667845805486 0.8011245510230462 0.9427613317966461 0.895596248871189 0.043960486849149105 0.022379815578460693 0.9142119884490967 0.9493892613326942 0.8597680330276489 0.9432411755276071 0.8468965291976929 0.996870298186938 0.9479338973760605 0.005896270275115967 0.0053618550300598145 0.0006893267716614017 0.0781982750053185 2.4767647566694703e-05 0.9351614912350973 0.8691467642784119
294      0.803316867351532 0.8205161385238171 0.9540324509143829 0.9000151061585971 0.05403596433726221 0.03870168328285217 0.944704407453537 0.9877599269160342 0.9139440059661865 0.9854246960129522 0.9232140779495239 0.96568793207407 0.9906168878078461 0.005508780479431152 0.0024282336235046387 0.0011025254683612676 0.0335931422534702 0.00012600524666028266 0.8775710821151733 0.7923476099967957
295      0.8239118648426873 0.8332145496138504 0.95894455909729 0.9247768447193175 0.0327821746468544 0.014712512493133545 0.933833224432809 0.9786686273816061 0.8701043426990509 0.9756856818372626 0.8518075942993164 0.9831601764474596 0.9669041782617569 0.020446836948394775 0.009660661220550537 0.0010388740682295708 0.11545518386674246 2.034696237851485e-05 0.8699518612452916 0.2889489531517029
296      0.8041002191603184 0.8457778189331293 0.9727658629417419 0.9063989070400728 0.05724281155400801 0.021653860807418823 0.9121031165122986 0.9271102230182313 0.8312835097312927 0.9174097900294738 0.8312835097312927 0.9784121619537473 0.9786655753850937 0.9377621524035931 0.07280391454696655 0.0025985788162084518 0.0778697155302447 0.00010472805055950495 0.9446460902690887 0.9373917579650879
297      0.7762719889481863 0.7710818586250147 0.938937321305275 0.9080946505069732 0.06711191932360328 0.06822368502616882 0.9798872967561086 0.995530426317023 0.9641578793525696 0.9951489488208551 0.9641578793525696 0.9989016056060791 0.9811875224113464 0.031568706035614014 0.43565136194229126 0.0006124738838946855 0.016732934479790882 4.200016587195488e-05 0.8278713425000509 0.5781950950622559
298      0.7962098685758454 0.8104977323540619 0.9330525398254395 0.9091396349234672 0.047533046316217464 0.025858968496322632 0.8871588408946991 0.9666622454608316 0.827711820602417 0.9707892771709719 0.8779388964176178 0.9808807788150651 0.9641388058662415 0.003871917724609375 0.0010069012641906738 0.0008581332908780542 0.08785438536490794 1.941716990615477e-05 0.8888528943061829 0.4923515319824219
299      0.8104611571346011 0.822133290554796 0.958869144320488 0.9074091161938681 0.045053377747535706 0.03182169795036316 0.8978237083980015 0.951082912954575 0.8415597677230835 0.9493852875551119 0.8346389830112457 0.9478974736162594 0.979883998632431 0.47056442499160767 0.002434253692626953 0.004174680713717179 0.08285007281354696 0.00014497486764313968 0.9461620875767299 0.8526566028594971
300      0.7767156362533569 0.8112801387906075 0.9663534164428711 0.9111483282857127 0.06771103106439114 0.043857768177986145 0.9718153178691864 0.9937600169260143 0.9541986286640167 0.9927890413433955 0.9541986286640167 0.9900742669900259 0.9827131628990173 0.20515352487564087 0.9733254835009575 0.0007232547359682345 0.03194588197686727 3.347226549000134e-05 0.960686206817627 0.9410569667816162
301      0.814563641945521 0.8284890353679657 0.9595963656902313 0.9235801266299354 0.02839542654427618 0.052598848938941956 0.8091675986846288 0.9349160236649805 0.7535835206508636 0.9213399402617699 0.817404180765152 0.9018824448188146 0.9465536326169968 0.9299732223153114 0.3064177632331848 0.002968545403149534 0.11220504951307292 7.497664214742162e-05 0.9266393780708313 0.7236320972442627
302      0.7639285363256931 0.7796010989695787 0.9567469209432602 0.8944342395897662 0.058846903569770626 0.07457774877548218 0.9102584421634674 0.9671847525968289 0.8374174535274506 0.962481324846439 0.862514317035675 0.9665772480269273 0.9561388939619064 0.004575192928314209 0.008507907390594482 0.0016282538363325918 0.044534856821179955 8.037807550961006e-05 0.8628520518541336 0.7023686766624451
303      0.8626534066029957 0.8650555956576551 0.9719551503658295 0.9187490507102137 0.011509944092143676 0.0031775683164596558 0.9246978334018162 0.9726517660154084 0.8700522780418396 0.9698503241801113 0.9055161476135254 0.963944713132722 0.9767212271690369 0.0016134977340698242 0.0017868280410766602 0.0012301945274696593 0.13016056900845088 2.5125432394679592e-05 0.9299749221120562 0.7140536308288574
304      0.7678665537387133 0.7859448626016576 0.9561439752578735 0.9011147648258053 0.04695583134889603 0.06829795241355896 0.8735466003417969 0.9390330984787172 0.8547644317150116 0.9418343809783007 0.7863348126411438 0.9698089528828859 0.966424286365509 0.03209960460662842 0.023257791996002197 0.0009203894265343403 0.047815689613960516 3.817231950774633e-05 0.8918565809726715 0.6697339415550232
305      0.7020150211950144 0.7241147700697184 0.9313985854387283 0.8908249941863575 0.03624848240897771 0.047106727957725525 0.9726473291714987 0.9904954383959819 0.9544916152954102 0.9888783301445301 0.9544916152954102 0.9864142537117004 0.9816855937242508 0.002721130847930908 0.0004393458366394043 0.000950398224154738 0.01216348875055754 0.00011307507147085153 0.8554156223932902 0.7522404789924622
306      0.7751359697431326 0.8094126063709457 0.9627517759799957 0.8925312974649232 0.046606986473003986 0.0709928572177887 0.9537132680416107 0.9885457551884356 0.9198834002017975 0.98942908336016 0.9198834002017975 0.9864502474665642 0.9787822514772415 0.03855264186859131 0.0028290152549743652 0.0018668299145641956 0.04018321621265002 0.0001177746304791301 0.8317249715328217 0.6247938275337219
307      0.8132191896438599 0.8780244216322899 0.9634612947702408 0.923500098500933 0.05769702025822232 0.05994383990764618 0.9215375880400339 0.9451366458430028 0.8628950417041779 0.948809490592339 0.8523033261299133 0.9955892264842987 0.9885576963424683 0.015589714050292969 0.8971132636070251 0.0016427458732846724 0.03175393886803208 9.167933537883996e-05 0.9028374552726746 0.8314622044563293
308      0.7795444518327713 0.8198585306604703 0.9636002480983734 0.9130148202406637 0.047910127950751225 0.023529738187789917 0.9171878576278687 0.9358067760188984 0.7871965169906616 0.9883182726291544 0.925765335559845 0.9597697719931603 0.9697349816560745 0.6576265692710876 0.06546837091445923 0.0032189221021297837 0.10023967967132251 0.00010472805055950495 0.9365326762199402 0.908428430557251
309      0.8108142018318176 0.8274441013733547 0.9516887068748474 0.9180448238212283 0.02164381742477417 0.036843329668045044 0.8764965981245041 0.9156071200419937 0.7792449593544006 0.9011257546022879 0.7792449593544006 0.9975791228935122 0.9664829969406128 0.6876914203166962 0.04324769973754883 0.00112490484065193 0.08970182351012787 4.249038761947585e-05 0.9214375019073486 0.8455780148506165
310      0.7935971356928349 0.8119093297670286 0.9444240480661392 0.9208829247315103 0.033534370619675236 0.05934193730354309 0.837190846602122 0.8968048243877982 0.7428970038890839 0.8992752022814212 0.7428970038890839 0.9814099214971066 0.9546909928321838 0.06352633237838745 0.03259694576263428 0.0043545673150567 0.11187677817050273 0.00014311842667422503 0.9409136474132538 0.8450837135314941
311      0.8413603082299232 0.8809000067412853 0.9735116362571716 0.9021132781266052 0.0490497767925262 0.04291822016239166 0.9595896899700165 0.9716135500853706 0.9337656497955322 0.9712201961658629 0.8836901187896729 0.9940996815760931 0.994485080242157 0.03058946132659912 0.012131273746490479 0.000975880000088923 0.06396605279284986 3.782036045909918e-05 0.9193204879760742 0.8652217984199524
312      0.8017568401992321 0.8405598904937506 0.9622750729322433 0.8978025274207959 0.03558622896671293 0.09504538774490356 0.9407889321446419 0.980239048623563 0.8035679161548615 0.9943758441787285 0.9731564819812775 0.9733878212670485 0.9639022201299667 0.318783164024353 0.004683852195739746 0.0005348747656560127 0.017597129053985302 5.551894948468584e-05 0.6940038353204727 0.6597381830215454
313      0.8096352480351925 0.8281679929544528 0.9849498420953751 0.904326523343722 0.0652685513099035 0.03902307152748108 0.9558676481246948 0.9787231008524513 0.9376758933067322 0.9788655715399273 0.8443641662597656 0.9741273157298564 0.9840265959501266 0.01528465747833252 0.10723894834518433 0.0013280227913885286 0.050538448500969224 5.642993615157544e-05 0.9078183025121689 0.7666863203048706
314      0.6437331972022852 0.7211801304171483 0.9268143475055695 0.9015596012573645 0.05598635673522945 0.08584950864315033 0.8034398580590884 0.8768936493414768 0.7043731659650803 0.9238496019591249 0.6886262744665146 0.9035867741774946 0.9626027941703796 0.007051229476928711 0.02707117795944214 0.001214480540955067 0.0847377364122722 5.2938622965055925e-05 0.8206667900085449 0.58393794298172
315      0.8279704068388257 0.8413301961762565 0.9626164436340332 0.9127674036185834 0.020853613261823334 0.04014170169830322 0.907223812171391 0.9746040543121115 0.8571500480175018 0.9733805953289512 0.8500427603721619 0.9706154153460549 0.9630338251590729 0.58098304271698 0.0019302964210510254 0.00258071983232042 0.105088634672497 7.546300520333672e-05 0.9035254887172154 0.754518985748291
316      0.802636569738388 0.8364961922168732 0.9629931300878525 0.9070408269115117 0.058182360797092825 0.031182244420051575 0.9498513758182525 0.980783150241308 0.8933622241020203 0.9909770299159906 0.8933622241020203 0.9690198123455047 0.9859432280063629 0.05104196071624756 0.00028651952743530273 0.0007833561815379478 0.052558036684842255 2.635773294609687e-05 0.9360311269760132 0.8289610147476196
317      0.7589991639057795 0.7922417695323626 0.9347495287656784 0.9059333945395517 0.061439702908198 0.09234759211540222 0.9248070816198984 0.9809074052901519 0.8567710518836975 0.9604752453177436 0.8533087968826294 0.9545924936731657 0.9801503419876099 0.8106379508972168 0.12494993209838867 0.0012230952151303096 0.014401173050739863 9.227598249093576e-05 0.8871356248855591 0.7898702025413513
318      0.7891600653529167 0.809245340526104 0.9645132124423981 0.9179716586534467 0.04980212450027466 0.07364103198051453 0.9741877093911171 0.993096856461392 0.9499590694904327 0.9915149129111747 0.9499590694904327 0.9812236800789833 0.982427567243576 0.9045667126774788 0.053352296352386475 0.0016730208770960214 0.06094985860066819 5.910891451748088e-05 0.8798065334558487 0.6849981546401978
319      0.8294685631990433 0.8849187418818474 0.9785600006580353 0.9445919224873502 0.07038668102147627 0.054089635610580444 0.9064764281113943 0.957459928305088 0.8915712833404541 0.9571887533662711 0.8427245318889618 0.9909953892230987 0.9812157899141312 0.0054776668548583984 0.7603238523006439 0.0008057750380647079 0.052510240850370316 2.7948434140034127e-05 0.9339585304260254 0.8336247205734253
320      0.8097820416092872 0.8535611646870772 0.9607510566711426 0.9165296334264089 0.0573525202495081 0.05370810627937317 0.9243072092533111 0.975581723150313 0.8660231232643127 0.976020476218963 0.8797449767589569 0.9887780636548996 0.9748009443283081 0.0410580039024353 0.00744396448135376 0.0029951047178803673 0.09455934422436917 9.167951024346171e-05 0.9210256218910218 0.7626121640205383
321      0.7416602522134781 0.7669031918048859 0.9509429037570953 0.8897981120675218 0.04632014943205787 0.10129991173744202 0.9818594455718994 0.9942609356646566 0.9720326364040375 0.9945058423994846 0.9720326364040375 0.9934516375263532 0.9870190769433975 0.04658222198486328 0.05004692077636719 0.0024290262550825184 0.026077764859398715 0.000264621946804849 0.9090249339739481 0.8848678469657898
322      0.8006478125850359 0.8532675889631112 0.9736654907464981 0.9192384135830833 0.06904559050287518 0.038924723863601685 0.903696616490682 0.9567729187607279 0.8704662024974823 0.9559662673364961 0.8219704926013947 0.9958634192744891 0.9761643558740616 0.038940370082855225 0.8672515451908112 0.002110593182544292 0.02928079410565601 0.00010069946266023607 0.948752224445343 0.9185994863510132
323      0.8198047826687495 0.8268658680220444 0.9606956988573074 0.9135955746776314 0.03563860494916027 0.01934570074081421 0.9309198061625162 0.9874894070815774 0.892739474773407 0.9739749580533363 0.8277949690818787 0.9830156477789084 0.9572732746601105 0.9551451280713081 0.01819908618927002 0.0012658867493157433 0.03694619415079259 5.003522033270937e-05 0.7601091464360555 0.6340305805206299
324      0.8102469816803932 0.8158495258539915 0.9256864488124847 0.9011478914934046 0.05096203372592023 0.048858821392059326 0.8810288608074188 0.9722084380512754 0.8321951627731323 0.9767390060103267 0.8513339757919312 0.9863390699028969 0.9614649713039398 0.03307682275772095 0.004945635795593262 0.0008935864755184614 0.022858556984904393 7.497657064415776e-05 0.5121383648365736 0.09391164034605026
325      0.8521411046385765 0.8492490164935589 0.9714027345180511 0.9097869260622574 0.031677355368932125 0.024613797664642334 0.952417328953743 0.9921047406530583 0.9282296299934387 0.9703747599095038 0.8388303816318512 0.9704969812716756 0.984898030757904 0.10235309600830078 0.04137885570526123 0.0022568968834050197 0.13241676827800858 5.4307693810061093e-05 0.9199339946111044 0.708473265171051
326      0.7949245944619179 0.8148482888936996 0.9611697196960449 0.9146581744325573 0.03628859172264731 0.057780921459198 0.9167912751436234 0.9749976142253871 0.8787821829319 0.9744795453747237 0.8600458800792694 0.9882429018616676 0.9830618053674698 0.04781907796859741 0.23011428117752075 0.001669240283871197 0.06309664064250975 7.685588961894422e-05 0.9002229869365692 0.7130115628242493
327      0.8279976487159729 0.8372035175561905 0.953450158238411 0.9186158915505792 0.03668203302051709 0.04615017771720886 0.9737828552722931 0.9927635214363875 0.9401116967201233 0.9928671814466714 0.9401116967201233 0.99693483710289 0.9910117536783218 0.005452513694763184 0.002184152603149414 0.001793552287698041 0.07424428400346615 5.15195370847524e-05 0.8263270676136016 0.3224658668041229
328      0.7638964941725135 0.7873530830256641 0.9531965851783752 0.9007118314443049 0.08432819310462836 0.04878273606300354 0.8540655374526978 0.9498241179332625 0.8330476880073547 0.9171889353514864 0.7354593127965927 0.916019975207746 0.9522151201963425 0.09998142719268799 0.7666968256235123 0.004034961430768125 0.05802647663850591 0.00012600536682830745 0.9400777369737625 0.8887304663658142
329      0.8191982458035151 0.8586601441105206 0.9718142002820969 0.9159460458634556 0.034244385457807947 0.03741252422332764 0.9735580583413442 0.9930207845811978 0.9336944222450256 0.9953339685606579 0.9336944222450256 0.9930737415949503 0.991497814655304 0.005139768123626709 0.005627632141113281 0.0014134854641751466 0.04572596555887536 7.546307717050094e-05 0.8172546029090881 0.7496789693832397
330      0.7741887658834458 0.7873972736299037 0.9537865668535233 0.9053344820610812 0.05859260819852352 0.06138172745704651 0.890083509683609 0.955078333853308 0.822708249092102 0.9803673923725071 0.8912545740604401 0.9992318287491798 0.9686448872089386 0.023453712463378906 0.380683958530426 0.0012886951913502036 0.03518481960521599 4.657252875056066e-05 0.8756774544715882 0.6761937141418457
331      0.8170216325670481 0.8462092513218522 0.9630547016859055 0.9064141374721401 0.041096496582031294 0.019629091024398804 0.8592256214469671 0.9002715895439648 0.6920406371355057 0.9225801833903542 0.7997069656848907 0.978046883828938 0.9853356182575226 0.057787299156188965 0.003953516483306885 0.0023911084283526904 0.08457271715877235 6.648361251812856e-05 0.9050606340169907 0.570060670375824
332      0.7134335190057755 0.7583704367280006 0.9501574039459229 0.8884485623601711 0.0676669899759621 0.06316019594669342 0.8957699835300446 0.9520886826903094 0.7871858775615692 0.9345315398654273 0.784590095281601 0.9577312817176183 0.9441052973270416 0.029423892498016357 0.717898815870285 0.0007426866610995515 0.013000825245858869 4.9009040195684466e-05 0.818838357925415 0.6818683743476868
333      0.7425751704722643 0.7655394664034247 0.9543857872486115 0.8939114122873261 0.027685361249106255 0.05553898215293884 0.8903374075889587 0.9706304551171141 0.8717942237854004 0.9694897026043732 0.8717942237854004 0.9965930134057999 0.9366807043552399 0.03107452392578125 0.0248030424118042 0.001055058152560293 0.043176211659422835 3.9984718814412705e-05 0.902162566781044 0.7117470502853394
334      0.8040970116853714 0.8395601337154706 0.9589880555868149 0.9219125946020258 0.07380445514406475 0.06825852394104004 0.9458158612251282 0.9891505859003473 0.8903962075710297 0.9838499711932069 0.8903962075710297 0.9524333477020264 0.9601571559906006 0.04396921396255493 0.5313063859939575 0.002231929183034706 0.02958716605683955 0.00010472795068310056 0.9629325668017069 0.9501408338546753
335      0.8093735054135323 0.8569254539906979 0.9698760956525803 0.9162071249805964 0.04210803003022168 0.04156595468521118 0.9576314613223076 0.9889968569199477 0.9325815439224243 0.9902132020764043 0.9325815439224243 0.9655371432503065 0.9854910522699356 0.18196052312850952 0.08943265676498413 0.0005667787439331618 0.06374324780327842 2.1333461304368345e-05 0.9134568572044373 0.7221091985702515
336      0.7622408539056778 0.7969979976614316 0.9197371602058411 0.8942522171735764 0.02149016914829127 0.024577319622039795 0.8529427587985993 0.9486353770172693 0.8124968111515045 0.9519105049191374 0.8124968111515045 0.9959586977958679 0.9546401798725128 0.4497406482696533 0.07044351100921631 0.0007582242448092652 0.07141865584256807 2.294491866578363e-05 0.8924746036529541 0.7126588821411133
337      0.8372633188962937 0.8737173914909363 0.9706201255321503 0.9084018836418788 0.04609201497891369 0.06457589566707611 0.9418025612831116 0.9904095286863326 0.8696347177028656 0.9894522318938543 0.9407648742198944 0.9636147029697895 0.9874956160783768 0.008253931999206543 0.002100706100463867 0.002748575172004617 0.053870968770683585 0.000264621946804849 0.9113341927528381 0.8396860361099243
338      0.7731362332900366 0.8186702976624172 0.9627930372953415 0.9195243020076305 0.0707606474558512 0.08715011179447174 0.913975993792216 0.9697340525591565 0.8892739117145538 0.9703674486440679 0.8975951969623566 0.9716017569104831 0.9675616919994354 0.44784438610076904 0.6765213310718536 0.0009617796265840932 0.03184785610217583 5.1925788669229534e-05 0.9274595777193705 0.8790887594223022
339      0.788430318236351 0.8212735777099927 0.9448160529136658 0.8924022865706477 0.02830264999948695 0.05935606360435486 0.9157786269982656 0.9694621480077048 0.9022587537765503 0.9672571706608306 0.9022587537765503 0.9919136775036653 0.974362850189209 0.002738356590270996 0.007779538631439209 0.0014467824520765042 0.1151454297155104 4.048286933028285e-05 0.9092877308527628 0.7075110673904419
340      0.7703786313533783 0.7812766641378402 0.9710372090339661 0.9054521709512182 0.039433304468790675 0.06516355276107788 0.8864258527755737 0.9642229650441028 0.8038123548030853 0.9762824455302159 0.8690480589866638 0.9864132707317671 0.9592663794755936 0.0011882781982421875 0.0005851984024047852 0.003656318962938117 0.12504828837268908 9.167959767589767e-05 0.8952327847480774 0.769510805606842
341      0.8248936794698238 0.8609113600105047 0.9815541207790375 0.9315003325464204 0.034918246950422005 0.0455341637134552 0.9546228796243668 0.9775838832670636 0.940110445022583 0.9768535000845397 0.8920328915119171 0.9896701941532748 0.9878333210945129 0.1689450740814209 0.047727227210998535 0.0009655883611886005 0.06940048231987621 2.592460621998942e-05 0.8776610344648361 0.5895564556121826
342      0.79225735925138 0.8329015290364623 0.9640639126300812 0.9143911694115567 0.043683961033821106 0.043883174657821655 0.9462487697601318 0.9834800258699161 0.9098031520843506 0.9889612273087502 0.9341697990894318 0.9621634253611168 0.9704173654317856 0.10576379299163818 0.0025252699851989746 0.0008006041970013972 0.04927888290705829 2.7892038570714266e-05 0.9620564430952072 0.9586079120635986
343      0.7876814175397158 0.8259345476205151 0.9764217436313629 0.9106978979526144 0.051934758057961106 0.04155346751213074 0.9357753396034241 0.975457414183345 0.9037424325942993 0.974130846793158 0.9037424325942993 0.9904254600405693 0.9893601089715958 0.03095710277557373 0.09295374155044556 0.002073370620896925 0.04113629064621394 0.00012721570767175414 0.8874615430831909 0.6355236768722534
344      0.8623212322592735 0.8957878423233827 0.9553851187229156 0.9152109840408315 0.016461392695253596 0.034652531147003174 0.9725805699825287 0.9958805958814612 0.9081262946128845 0.9982237542988841 0.9769923985004425 0.964891978725791 0.9931004345417023 0.010731637477874756 0.002399742603302002 0.001198198722606525 0.08361213051557753 0.00014453752473171134 0.9599273681640625 0.9285489916801453
345      0.8296988904476166 0.8753107264637947 0.9577639400959015 0.9097363919019699 0.025905236121146924 0.02092871069908142 0.9421008303761482 0.9820828497449021 0.890320748090744 0.9898723935460474 0.9145902097225189 0.9948575347661972 0.9853525459766388 0.31449776887893677 0.16884517669677734 0.0005382903079518384 0.10618653126414561 2.1333461304368345e-05 0.9080526232719421 0.7221091985702515
346      0.843979749828577 0.8731023240834475 0.9682647883892059 0.9303986781012656 0.05033453305562341 0.04849956929683685 0.9219676305850347 0.9861963404250105 0.8291062712669373 0.9898774141060471 0.9273641109466553 0.9650888461619616 0.9824342727661133 0.007500708103179932 0.1353996992111206 0.0021475172329833456 0.068308402535068 9.692691601563666e-05 0.9469185272852579 0.8602515459060669
347      0.7674797978252172 0.8181136129423976 0.9568615257740021 0.895920150378283 0.052537265419960066 0.03049221634864807 0.9757745489478111 0.9913682666778971 0.9564372897148132 0.9906999484733223 0.9564372897148132 0.996431976556778 0.9923809617757797 0.0987275242805481 0.027405202388763428 0.0011466487961471182 0.0393133347456143 4.966109090086315e-05 0.9062260687351227 0.7340383529663086
348      0.7867405049502849 0.8283398080617189 0.955542117357254 0.9100834943294045 0.04151430229345954 0.07849015295505524 0.879276967048645 0.9363933944874061 0.7934176027774811 0.9759388099325417 0.8474529087543488 0.9764561189338565 0.9281027913093567 0.7791139781475067 0.01854485273361206 0.0026564044000666693 0.04919172374269689 0.00011777474279782386 0.9100839734077454 0.8604071140289307
349      0.78905471911033 0.7922122480968634 0.9685404300689697 0.9135519818189632 0.06926972355161398 0.033588603138923645 0.9091677665710449 0.9508202211024146 0.8733782470226288 0.9527643715016745 0.8733782470226288 0.9886054260035356 0.975306510925293 0.020115971565246582 0.5903231501579285 0.003503667949960539 0.03761771811107384 0.0002435062829487232 0.913802444934845 0.8194958567619324
350      0.7332893485824267 0.8152936262389023 0.9629282355308533 0.9050673166091002 0.013559159305360557 0.03584524989128113 0.8719332118829092 0.934317192421096 0.741472601890564 0.9652513063306047 0.8477243185043335 0.9964102053393921 0.9572147279977798 0.9091207757592201 0.027947723865509033 0.004361902741677723 0.13464442109554783 9.692682357897038e-05 0.9759014050165812 0.9358688592910767
351      0.776319520547986 0.7905919114127755 0.9533465355634689 0.9153261938281642 0.036570501881976414 0.053025394678115845 0.9200805351138115 0.9787836419002147 0.8639830648899078 0.9849341750727172 0.8639830648899078 0.9843154773116112 0.9689252525568008 0.00400930643081665 0.0054740309715271 0.003293836244663296 0.062163308972793936 0.00011777474279782386 0.9479880332946777 0.9455010294914246
352      0.7333947643637657 0.7783836461603642 0.9510040283203125 0.9052919991113044 0.08869172135988868 0.16857904940843582 0.9610481113195419 0.9883907410932817 0.9220961630344391 0.9810157851396646 0.8548553287982941 0.9648417507608732 0.9590891450643539 0.9073438793420792 0.9086892232298851 0.000970503427403721 0.009248125925936546 9.560264617896095e-05 0.7696279883384705 0.5879629850387573
353      0.7913100080830711 0.8019295189352262 0.9278339147567749 0.8970106216609901 0.04032347390526214 0.04111182689666748 0.9544479336057391 0.9784328740691688 0.9136857390403748 0.9707567785612685 0.8618907332420349 0.9893018958114442 0.9936482161283493 0.0025337934494018555 0.0022124052047729492 0.0019811437587214536 0.06078559740378581 9.560264617896095e-05 0.8573787723268781 0.5879620313644409
354      0.7723815473062652 0.7852851555815765 0.9561093747615814 0.9127077621419027 0.002548339962959334 0.012081712484359741 0.8599668826375689 0.9284116052309255 0.8103020191192627 0.9218955318209385 0.8103020191192627 0.9657476054770606 0.9748384654521942 0.005932450294494629 0.003945708274841309 0.0013020556036949379 0.14864934691541776 3.154851279978774e-05 0.9555286509650094 0.9146218299865723
355      0.8330914061516523 0.8304165853187442 0.9380288571119308 0.9056076867167245 0.04009454410809732 0.03488816320896149 0.9692575260996819 0.9948910766188579 0.9340564608573914 0.9900417812078466 0.9340564608573914 0.9660992994904518 0.977578192949295 0.26116371154785156 0.597012847661972 0.001118120970940681 0.0624244813966833 4.962170258764184e-05 0.906520426273346 0.7243788838386536
356      0.7689869299530983 0.7927313484251499 0.9574030488729477 0.8955527815967799 0.04083641228221713 0.0659322589635849 0.8636292219161987 0.9245193738274118 0.7761775851249695 0.9540785073154936 0.7761775851249695 0.9829634360969066 0.9753842055797577 0.06049931049346924 0.0018814802169799805 0.0016715601437007758 0.05398511714586772 9.560273735279267e-05 0.8438516855239868 0.5879631042480469
357      0.7786831021308899 0.7927351325750351 0.9494839012622833 0.9070610201583719 0.03563155606389046 0.048627108335494995 0.8455281347036362 0.9549201324048475 0.749719426035881 0.9441161199742663 0.7711872756481171 0.9746301993727684 0.9507980942726135 0.10701918601989746 0.019087135791778564 0.004099157672632615 0.06457739746710739 0.00011777485511662477 0.9528116106986999 0.9352662563323975
358      0.8262038603425026 0.8476368822157383 0.9658277928829193 0.9092220962047577 0.04135040286928415 0.02136482298374176 0.9408172965049744 0.9804042675935634 0.8768875002861023 0.9760128542295234 0.8484757840633392 0.9727845594286919 0.9616054743528366 0.007842421531677246 0.00813901424407959 0.0034667855790749603 0.06453182466279354 0.00011709605423900686 0.7981224656105042 0.6852218508720398
359      0.7654249489307403 0.8055099196732044 0.9488536417484283 0.9127972583498871 0.04281693567400391 0.0763833224773407 0.8895454049110413 0.9362874358459212 0.7946845591068268 0.9309070486267537 0.842267632484436 0.9777465224266052 0.9663820117712021 0.12425750494003296 0.0012323856353759766 0.002150234598158222 0.05601128176559152 7.685603621006001e-05 0.8746743440628052 0.7130110859870911
360      0.7699054628610611 0.816673256456852 0.9505148679018021 0.90330916802798 0.059396322568257665 0.02956855297088623 0.969267475605011 0.9696241333917293 0.921252965927124 0.9693156230813287 0.921252965927124 0.9927326649427414 0.9975964725017548 0.06748813390731812 0.06020808219909668 0.0015786599803657873 0.03986033795971631 7.576645135275314e-05 0.8394029438495636 0.452230304479599
361      0.7972559531529745 0.8184304448465507 0.9740592241287231 0.9168215522059688 0.040369778871536255 0.06604373455047607 0.8843498180309931 0.9635053089876102 0.7929216623306274 0.9185128431223932 0.7180876284837723 0.9553616779545943 0.94383405148983 0.17685604095458984 0.024248480796813965 0.0018144562185858268 0.049424821440952234 5.7742411294540984e-05 0.9629142185052236 0.9289332032203674
362      0.8437792345881462 0.8504227119187514 0.9638337343931198 0.918018708047562 0.045500230789184526 0.02039565145969391 0.9132973492145539 0.9516905182123461 0.8859745264053345 0.9539866394987531 0.8251911103725433 0.9624949038028717 0.9650218784809113 0.04656010866165161 0.01875978708267212 0.0013631579115469439 0.07012060068618814 3.8610129727184024e-05 0.9497212171554565 0.8486422300338745
363      0.7892142415046692 0.7990801081061363 0.950064480304718 0.8963205364515197 0.038121860135685304 0.021179839968681335 0.9473572731018066 0.9868547344406053 0.9095205068588257 0.971305248376872 0.8572858572006226 0.9716794073581695 0.9781677424907684 0.001919865608215332 0.0008206963539123535 0.001706644625033563 0.04629189084601543 0.00010472805055950495 0.9195573687553406 0.8371249437332153
364      0.7590875824292501 0.7707402377078931 0.9403397142887115 0.9057361020573548 0.06439843465541972 0.09596522152423859 0.9359879791736603 0.9669334661289177 0.9039222300052643 0.9663897807281021 0.9039222300052643 0.9963135023911793 0.9671340435743332 0.011739850044250488 0.0333591103553772 0.0006215140835571416 0.011756288331555469 4.9009040195684466e-05 0.8291861812273661 0.6818683743476868
365      0.7884814888238907 0.8177424296736717 0.9572519958019257 0.9067153381031068 0.045127902179956436 0.03615592420101166 0.9900375803311666 0.9969903443802988 0.9701127409934998 0.9959541211852265 0.9701127409934998 0.988442987203598 0.9901703596115112 0.9280113503336906 0.11032027006149292 0.0014787408470395098 0.03300612130586025 9.48117211461549e-05 0.8790063659350077 0.7036811113357544
