ID       faithfulness    informativeness_step informativeness_chain faithfulness_ww repetition_word repetition_step reasoning_alignment external_hallucination redundancy      common_sense_error missing_step    semantic_coverage_step semantic_coverage_chain discourse_representation coherence_step_vs_step perplexity_step perplexity_chain perplexity_step_max grammar_step    grammar_step_max
382      0.8693479597568512 0.8757188469171524 0.9677385687828064 0.9406860210001469 0.03150497542487252 0.07307429611682892 0.9564599812030792 0.9884553041246349 0.9162822961807251 0.9887864908271329 0.9162822961807251 0.9847320864597956 0.9770226627588272 0.009051740169525146 0.001613616943359375 0.0007829913941276478 0.05510962893499445 3.198231411808921e-05 0.8183266997337342 0.44288545846939087
383      0.8582312613725662 0.8594855492313702 0.9296761155128479 0.9406602728155862 0.030226793981367517 0.05568382143974304 0.9455161467194557 0.9860425944314857 0.8994220197200775 0.980481051023876 0.8536612093448639 0.9945344825585684 0.9656368046998978 0.5053156316280365 0.017499029636383057 0.0025686149733635667 0.044682829468270256 9.692691601563666e-05 0.9419011324644089 0.9052866697311401
384      0.8437910874684652 0.8792547086874645 0.9830812960863113 0.9384875670075417 0.024830554019321105 0.049695178866386414 0.865398108959198 0.9404938274899788 0.7548091113567352 0.9750592629572177 0.8624522984027863 0.9903283839424452 0.9699914455413818 0.008303046226501465 0.0006203651428222656 0.0010153612866153187 0.05617500183796769 3.875429659162205e-05 0.8667873938878378 0.5720825791358948
385      0.8808398942152659 0.8825014611085256 0.9586398303508759 0.9418412327386771 0.031891281788165804 0.04633346199989319 0.9347335944573084 0.9675698376383579 0.8356049060821533 0.9941766306645832 0.9268808364868164 0.973852256933848 0.9714260250329971 0.0451471209526062 0.0047332048416137695 0.0028728450407605674 0.08082508674258979 7.685603621006001e-05 0.9059794048468272 0.713012158870697
386      0.9032401293516159 0.8991440013051033 0.9631000906229019 0.9232794564962387 0.035367049849950316 0.019985228776931763 0.9724155962467194 0.9962956271761136 0.9519025385379791 0.9958760118473355 0.9519025385379791 0.9910767128070196 0.9912779033184052 0.5803474485874176 0.7522341758012772 0.001598103053074683 0.0487040814210215 5.7742411294540984e-05 0.9644755274057388 0.9567257761955261
387      0.8166201896965504 0.8455810863524675 0.9575372487306595 0.9325736528544715 0.03017279976292664 0.08735592663288116 0.940153069794178 0.9637716999658967 0.8555577099323273 0.9674183817532658 0.8555577099323273 0.9700078554451466 0.9865505397319794 0.9289625361561775 0.04103958606719971 0.0008229803146790559 0.05397532316159184 4.966118562196732e-05 0.8851607441902161 0.7340384125709534
388      0.8816450337568918 0.8814856459697087 0.9707869738340378 0.9392632590872901 0.07114291504809733 0.04735635221004486 0.957660973072052 0.9938547570816816 0.9338799715042114 0.9923916875188468 0.9338799715042114 0.9929980536301931 0.9824274182319641 0.9734498560428619 0.25176531076431274 0.0006585780486011977 0.02748217195047499 3.268927372929806e-05 0.9672651489575704 0.9536945819854736
389      0.8763054013252258 0.895899835973978 0.9751304686069489 0.9351097796021438 0.04247451325257623 0.055846601724624634 0.8950049355626106 0.9660551256400778 0.8381450474262238 0.9809333956903696 0.866827666759491 0.9903931319713593 0.9530950784683228 0.012237012386322021 0.015868008136749268 0.0005327654252774032 0.018256364153525394 3.2556769020986334e-05 0.8809956163167953 0.7252840995788574
390      0.8935914114117622 0.8874359168112278 0.9579318910837173 0.9448216328254113 0.04127507567405697 0.05518080294132233 0.9485261887311935 0.995565807753084 0.8934758603572845 0.9968870363992135 0.9424594938755035 0.9933422381679217 0.9750223755836487 0.5431225895881653 0.054367125034332275 0.0011012114404865118 0.018815286236197958 9.227580648863456e-05 0.8635692447423935 0.7105666399002075
391      0.8947021782398223 0.9217162117362022 0.9783330261707306 0.9406199951349579 0.013534105553918985 0.011238694190979004 0.9866674840450287 0.9965653871843632 0.9606368243694305 0.9951559108381645 0.9303187727928162 0.9996514856815338 0.9925057888031006 0.0018596649169921875 0.02447950839996338 0.003113929951030552 0.11177733023237485 8.037807550961006e-05 0.9047055959701538 0.7023666501045227
392      0.8851646557450294 0.8900606706738472 0.9331704378128052 0.9374646450916346 0.0025509728325737724 0.01278659701347351 0.8956437781453133 0.978675395122  0.8598455488681793 0.9714673955443391 0.8598455488681793 0.9545696700612704 0.959910124540329 0.060748517513275146 0.002674698829650879 0.001612776358729995 0.08731819482006443 4.966118562196732e-05 0.9263961687684059 0.7340369820594788
393      0.8470416784286499 0.8610319405794143 0.9707657694816589 0.9233155590845338 0.026385116577148482 0.05411599576473236 0.9079968392848968 0.9781653579837215 0.8488982617855072 0.9703117235342367 0.8538878858089447 0.9765087604522705 0.9740196615457535 0.8724588304758072 0.5851491093635559 0.002974781499335306 0.11500301032962686 7.546300520333672e-05 0.8944727659225464 0.7545198202133179
394      0.8683456480503082 0.8825341835618019 0.9717924445867538 0.9456384311965171 0.024537457661195194 0.0509701669216156 0.9570951387286186 0.9900845379724608 0.9208852052688599 0.9864688115811653 0.9208852052688599 0.9969490393996239 0.9818744957447052 0.6907198429107666 0.07656514644622803 0.000942853164914955 0.06373660680915696 3.456223495980408e-05 0.8433292210102081 0.533488392829895
395      0.8611484229564667 0.8830564387142659 0.9513407200574875 0.9493577190629252 0.0355585621935981 0.07764457166194916 0.9300087630748749 0.9494416433559358 0.8154500722885132 0.9589432070402157 0.8130132555961609 0.9864244282245637 0.982358530163765 0.061898887157440186 0.002306044101715088 0.0015474414754720262 0.06540331143058295 4.130920500246611e-05 0.942141056060791 0.9099787473678589
396      0.8916133046150208 0.8870916068553925 0.9628636837005615 0.9297195172857964 0.009126153730210751 0.009489893913269043 0.9236760437488556 0.9794849512861106 0.8001325130462646 0.9775648237769428 0.8688094019889832 0.9991139099001884 0.9723840951919556 0.022008240222930908 0.0016254186630249023 0.0014976178889350186 0.06722033248352118 0.00012600524666028266 0.8513886570930481 0.7630382776260376
397      0.8624534904956818 0.8640713344017665 0.9742130935192108 0.9186109362296688 0.04167449022784375 0.054661527276039124 0.8742967694997787 0.9793915151833463 0.8468084931373596 0.9840733812317062 0.8468084931373596 0.9958715041478475 0.9659679532051086 0.018509626388549805 0.0015007257461547852 0.0011715190612145451 0.06218683417206615 4.048286933028285e-05 0.8414018154144287 0.7075119018554688
398      0.8573181256651878 0.841856977591912 0.9467366337776184 0.9383559825650433 0.03788837089258079 0.07044734060764313 0.9379458874464035 0.9814927157254152 0.8748539388179779 0.9774973614896822 0.8748539388179779 0.9677968874573708 0.9735268950462341 0.09301239252090454 0.003238499164581299 0.001364362039176753 0.05149204724546829 4.048286933028285e-05 0.8861472606658936 0.7075099945068359
399      0.8658083900809288 0.8694158233702183 0.979597344994545 0.9470908814354947 0.022889210283756234 0.06322860717773438 0.9878020659089088 0.9979697881126111 0.9802058339118958 0.9976995687353849 0.9802058339118958 0.9910346791148186 0.9968930184841156 0.5836376845836639 0.013790428638458252 0.0016943927862401304 0.060281048207221945 9.227580648863456e-05 0.8713351786136627 0.7898691892623901
400      0.8681299686431885 0.8839465975761414 0.9610994756221771 0.9314309060573578 0.03647002412213218 0.06794285774230957 1.0000000198682149 1.0             1.0             1.0             1.0             0.9999999503294627 1.0000000298023224 0.34677654504776 0.40591490268707275 0.0004289333716025847 0.01849685604643176 3.875429659162205e-05 0.8208892345428467 0.5720803141593933
401      0.8851705566048622 0.9095370210707188 0.9438466876745224 0.9429906889175376 0.046150814919244665 0.05738474428653717 0.9318790212273598 0.9829414185559129 0.8704269230365753 0.9644627706990727 0.8414812386035919 0.968215748667717 0.9920486062765121 0.7486788928508759 0.01262056827545166 0.002231008048444483 0.06867904764920282 0.00012801932675289492 0.8704680353403091 0.6890966296195984
402      0.8657354563474655 0.8817862793803215 0.9337942749261856 0.932048075279947 0.014851382245188227 0.03126749396324158 0.9708589514096578 0.9923813618686879 0.9495827853679657 0.993292279852227 0.9495827853679657 0.9920195440451304 0.9704563468694687 0.010392725467681885 0.0035193562507629395 0.0021115582417148768 0.09694261771672708 0.00011307507147085153 0.9336886703968048 0.8838174343109131
403      0.8369600102305412 0.8505921177566051 0.9570950120687485 0.9322250786394176 0.05099193576504202 0.06612524390220642 0.9045679494738579 0.9828060694856866 0.8677816689014435 0.9418745519946832 0.7270035445690155 0.9915521914760271 0.9591891467571259 0.1805683970451355 0.26684319972991943 0.0007610338239936288 0.045615803749901804 2.5243551734552213e-05 0.8275360241532326 0.39849719405174255
404      0.8651132434606552 0.8853649273514748 0.9530265480279922 0.9344879378532541 0.03373689261766577 0.025935456156730652 0.9409206956624985 0.987245864030303 0.9086989760398865 0.9841478455232924 0.9086989760398865 0.9760622888803482 0.9792789369821548 0.011945068836212158 0.018477916717529297 0.002231856800231257 0.09326642083459623 7.796076976170894e-05 0.7706418136755625 0.5374182462692261
405      0.8898947775363922 0.8885154187679292 0.9445817172527313 0.9617130080325491 0.010375028210026893 0.04366154968738556 0.9162724435329437 0.9857042258155069 0.8694051206111908 0.9711683176777157 0.8276362717151642 0.9735636353492737 0.933214008808136 0.0007303357124328613 0.03539478778839111 0.0027031738724035063 0.1258369258228262 6.153533411352042e-05 0.9488186597824096 0.8164677023887634
406      0.914711465438207 0.9228110450009506 0.9756810963153839 0.9535652039802238 0.02652029964056879 0.016194716095924377 0.9480641037225723 0.99236815808686 0.9218911528587341 0.9912829775567547 0.9125156998634338 0.9869478146235148 0.9764406085014343 0.0017873048782348633 0.0010968446731567383 0.0017566614275250645 0.07366633476708916 5.2287899804552715e-05 0.8473342557748159 0.43691593408584595
407      0.89352576647486 0.9164568270955766 0.9833782017230988 0.9480812694968247 0.009120038400093677 0.028750643134117126 0.9148950534207481 0.9830625843950518 0.8789966702461243 0.9836806362718349 0.8982669711112976 0.9894220003059933 0.9788823574781418 0.00919252634048462 0.0011656880378723145 0.0007189392406379184 0.08051370352249385 1.532597675902985e-05 0.8856821443353381 0.3460414707660675
408      0.8829983025789261 0.8749648481607437 0.958260715007782 0.9460972252678364 0.046180436611175546 0.1118389368057251 0.9149797260761261 0.9740239543247711 0.8100179433822632 0.982853118891974 0.8364887237548828 0.9840842634439468 0.9708392918109894 0.0076819658279418945 0.015598595142364502 0.0025245860303742527 0.041819712697381016 0.00011709605423900686 0.9129738211631775 0.7962245941162109
409      0.8644271592299143 0.8697931927939255 0.9680300205945969 0.9428567803568311 0.0346677998701731 0.03159908950328827 0.9291472186644872 0.9816314278832419 0.8684729635715485 0.963957474078974 0.800616443157196 0.9873409966627756 0.9821719080209732 0.03920465707778931 0.0045890212059021 0.0005331935498738565 0.0636853409673699 1.2489351517966555e-05 0.8763749549786249 0.4684089124202728
410      0.8857424296438694 0.8830674433459837 0.9711974561214447 0.943334247164883 0.034783361049798844 0.03169603645801544 0.9204822070896626 0.9788774990041214 0.8310852348804474 0.990696721164035 0.896702378988266 0.9893011651933193 0.9762190580368042 0.0024834871292114258 0.004496872425079346 0.005650887152564382 0.15458555015871359 0.00012600536682830745 0.9253277331590652 0.8995559215545654
411      0.8636843025684356 0.860573697090149 0.9164167493581772 0.9324666469537911 0.04258552300078533 0.06695917248725891 0.9157605350017548 0.9817675053764461 0.8531276285648346 0.9759571248250722 0.8531276285648346 0.9984428922335307 0.9544565081596375 0.02905493974685669 0.005725443363189697 0.0018694816750953712 0.03109990429573079 0.00024691907906465273 0.9412343263626098 0.895007848739624
412      0.8839196860790253 0.9034112803637981 0.9677584916353226 0.9470296191497588 0.041138527971325445 0.06422571837902069 0.9864496390024821 0.9970885659609223 0.9733422994613647 0.996879953906916 0.9733422994613647 0.9938849210739136 0.9806092828512192 0.011292695999145508 0.08695292472839355 0.001863818021463606 0.021090692802699915 0.00010069955869477307 0.9673170844713846 0.9609693288803101
413      0.868508517742157 0.8743164390325546 0.9608035236597061 0.9373347792029381 0.019010318319002795 0.0328182578086853 0.9190438836812973 0.9856662341156195 0.8749358057975769 0.9893839241917952 0.87354975938797 0.9918035641312599 0.9750333726406097 0.020368516445159912 0.0071010589599609375 0.0007914413433727196 0.05784407815091777 2.8452414669228128e-05 0.8439304977655411 0.6404668688774109
414      0.8314974308013916 0.8436591525872548 0.9369409680366516 0.9351668870337656 0.02860797264359216 0.06944252550601959 0.8945688158273697 0.9782357122658452 0.820121556520462 0.9640898513132576 0.823005735874176 0.9848034456372261 0.9646349996328354 0.4427521228790283 0.10011899471282959 0.0011285135673812345 0.04555704783146859 3.600926556501676e-05 0.8871894329786301 0.6800422668457031
415      0.9081167042255401 0.8883397936820984 0.9658405184745789 0.9550051826395487 0.017082267824341302 0.031894758343696594 0.9563298761844635 0.9896422903530002 0.9244250357151031 0.9819670967894272 0.8736276030540466 0.9853635221719742 0.9793973416090012 0.0008116364479064941 0.0009549260139465332 0.0008752859281775242 0.08786366498510628 1.9831055777410113e-05 0.8333903908729553 0.38707441091537476
416      0.8399669776360194 0.8419552321235338 0.88583904504776 0.9373558447911189 0.011573498447736141 0.033145010471343994 0.8811859985192617 0.972686217731348 0.850844532251358 0.956054954211897 0.8105759024620056 0.9872318413995561 0.9593003690242767 0.00421220064163208 0.0018543004989624023 0.0008606594610401565 0.13017704841417194 2.447440382002741e-05 0.9061741928259531 0.7951966524124146
417      0.893561133316585 0.9023819071905954 0.9547086358070374 0.9467308027264865 0.03752337076834267 0.03878524899482727 0.9297940135002136 0.9775219333612926 0.8609326183795929 0.9880890616760425 0.9354456067085266 0.9979097868715014 0.9546128511428833 0.003770768642425537 0.004524171352386475 0.004639125513459127 0.09843201449082793 0.00021420604933699704 0.9280785833086286 0.7080943584442139
418      0.8914063374201456 0.8992014974355698 0.9817935526371002 0.9461909208227607 0.03259308500723401 0.0381239652633667 0.9849083324273428 0.9969950297416972 0.9726161956787109 0.9955154778657516 0.9726161956787109 0.9769574304421743 0.9907186329364777 0.03794819116592407 0.08122378587722778 0.0013852950326954142 0.055691870462824686 7.014873608768552e-05 0.9203035831451416 0.8184472322463989
419      0.8861405670642852 0.8928187064826488 0.9827750474214554 0.9450087127862153 0.01940183043479915 0.05942493677139282 0.9151117622852325 0.9851810353106085 0.8490002751350403 0.9574118141706691 0.8076511919498444 0.9495719651381175 0.981419712305069 0.002953469753265381 0.002029716968536377 0.0005679277930727745 0.02589920526612883 2.8452414669228128e-05 0.8697800874710083 0.6404668688774109
420      0.9089521691203117 0.9068653546273708 0.9714485108852386 0.9452674595209268 0.038785781179155654 0.029750049114227295 0.982786551117897 0.9982677360461203 0.9613596498966217 0.9962795570571172 0.9613596498966217 0.9860212206840515 0.9794248938560486 0.02136838436126709 0.051111578941345215 0.002909044143630453 0.05025553042980671 0.0001666447934548448 0.8908844143152237 0.675556480884552
421      0.8463210701942444 0.8675744950771331 0.9609607458114624 0.9368151203521247 0.01629217749550227 0.04451979696750641 0.9460589826107025 0.978573133026571 0.8998563587665558 0.987026238070019 0.8998563587665558 0.9583981156349183 0.987974539399147 0.002579808235168457 0.0005235075950622559 0.0018538073301597223 0.05528237686615224 9.227598249093576e-05 0.8718367695808411 0.7898691892623901
422      0.8246010094881058 0.8281802348792553 0.966210275888443 0.9340444214550065 0.015308068195978852 0.03099997341632843 0.9150075813134512 0.9642434550061836 0.7899130582809448 0.9757735304083255 0.8424550592899323 0.977469476205962 0.8725266978144646 0.25104862451553345 0.027779877185821533 0.005828601530297118 0.1408246684113654 0.0002800527847929861 0.9466233253479004 0.860662579536438
423      0.8688591778278351 0.8584149087468783 0.9688428491353989 0.9464052215750728 0.03325262665748596 0.042898520827293396 0.9221050322055817 0.9821196764926121 0.876302033662796 0.9786404544770413 0.8706132173538208 0.9738659969397954 0.9208954870700836 0.01017141342163086 0.0020839571952819824 0.002369980924579649 0.06679359090469467 0.00011307507147085153 0.9442790389060974 0.9323393702507019
424      0.8725747406482697 0.8773831024765968 0.9787427634000778 0.9421660852432251 0.028752906668570777 0.06410279870033264 0.9484713315963745 0.9733191675330763 0.8436101377010345 0.9671604728714307 0.8403661847114563 0.9879982948303222 0.983878955245018 0.09494680166244507 0.029098987579345703 0.0005331425883917805 0.1244394563134024 1.4009237174156104e-05 0.8653406798839569 0.4115603268146515
425      0.8894028306007385 0.8885929852724075 0.9790304899215698 0.9524526965956316 0.03423865636189782 0.03649064898490906 0.9225141763687134 0.9836890800029279 0.8862715661525726 0.9853858247218872 0.8794479966163635 0.9827858626842498 0.9824892580509186 0.012480616569519043 0.00034999847412109375 0.0014578207739531757 0.05387098161452496 3.9984718814412705e-05 0.8932215571403503 0.7117477655410767
426      0.8553370833396912 0.8461395651102066 0.9350425004959106 0.9312550541232614 0.029721103284669925 0.05397534370422363 0.9611104503273964 0.9919730362292887 0.9429300725460052 0.9917706242602442 0.9237843751907349 0.9715045332908631 0.9750607311725616 0.11916124820709229 0.21438848972320557 0.0019207364230451156 0.07102572359687079 8.38076908186427e-05 0.9161433279514313 0.818212628364563
427      0.8982674479484558 0.9069531783461571 0.9483204632997513 0.9477514520287513 0.03749951188053402 0.019617542624473572 0.9522556364536285 0.9936437232127489 0.9342128038406372 0.9934133689438518 0.9342658221721649 0.9855020701885223 0.9833972007036209 0.017801225185394287 0.003230571746826172 0.002273196526251375 0.07373222705458324 6.153533411352042e-05 0.921864116191864 0.8164685964584351
428      0.8570083876450857 0.861063143859307 0.9689413011074066 0.9387178958859295 0.018659965350077745 0.05188806354999542 0.9186211774746577 0.9785884339661344 0.8637708723545074 0.9839596225855711 0.8637708723545074 0.9790207227071127 0.9751205742359161 0.016954421997070312 0.002224147319793701 0.0015901361172830169 0.06758752297230972 6.335657713476433e-05 0.8291151523590088 0.42768532037734985
429      0.8701608255505562 0.8787385212878387 0.9722569137811661 0.9430253937840462 0.03385167022546132 0.04563648998737335 0.8967491686344147 0.9829956474990986 0.848508894443512 0.9734327367417528 0.8551334142684937 0.9798173949122428 0.956036776304245 0.00516277551651001 0.024303853511810303 0.0018746214156366067 0.0655568677455339 6.90982050331093e-05 0.7095456197857857 0.4343779385089874
430      0.8839953492085139 0.8988258962829907 0.961854562163353 0.938791640514245 0.04537421645540185 0.05808795988559723 0.9073224167029063 0.9689088243140915 0.8267219662666321 0.9728484746974289 0.8446725308895111 0.9928777744372687 0.9794047772884369 0.6952331960201263 0.001721501350402832 0.0010164590428834378 0.07415485825210189 2.3423498721637547e-05 0.9162248373031616 0.8356478214263916
431      0.8679298311471939 0.8835647876063983 0.9574832022190094 0.9508662624190553 0.03793753568942726 0.07219444215297699 0.9628594592213631 0.9915349404719933 0.9408895969390869 0.9889096842134606 0.9408895969390869 0.9951306059956551 0.9783508032560349 0.934814415872097 0.0345383882522583 0.004429994812148754 0.052995619765159464 0.000264621946804849 0.9408720135688782 0.9155774116516113
432      0.8578319668769836 0.862807760387659 0.9851374179124832 0.9283268810328791 0.022714364031950596 0.04426281154155731 0.9076075196266175 0.9662341843103128 0.7941604852676392 0.9884257289446232 0.92538982629776 0.9511256635189056 0.9889415502548218 0.004738330841064453 0.0018320083618164062 0.0005830063336663294 0.061666331391016585 1.8920760182942797e-05 0.7855700969696044 0.30764687061309814
433      0.8831818476319313 0.8947623707354069 0.9749982059001923 0.9475465397301474 0.05721827348073327 0.06448562443256378 0.9136238843202591 0.9846234786408754 0.8672119081020355 0.960746976893514 0.8135868012905121 0.9750555977225304 0.9732054173946381 0.08227062225341797 0.24892902374267578 0.0016784680583981928 0.023392175586181643 9.167933537883996e-05 0.9417980164289474 0.9188287854194641
434      0.8386920914053917 0.8470220280190308 0.9363234788179398 0.9250069364905358 0.03544770951928766 0.0334564745426178 0.9300925359129906 0.9649085782566296 0.8567528426647186 0.9754452627454855 0.8567528426647186 0.9912885104616483 0.9834674000740051 0.003098130226135254 0.01672351360321045 0.0020605414787496362 0.04057140996509039 0.00010472795068310056 0.9349603652954102 0.8546336889266968
435      0.8440636694431305 0.8744525114695232 0.9761592000722885 0.9416778278800676 0.04049102544784544 0.0922762006521225 0.9913215339183807 0.9960206583325704 0.9797981381416321 0.9963163913834183 0.9797981381416321 0.9949542582035065 0.9939605593681335 0.004139125347137451 0.015803277492523193 0.0012109560932807956 0.016484405259194874 0.00010069946266023607 0.9560773571332296 0.9518186450004578
436      0.8823020577430725 0.8890798933804035 0.9729959964752197 0.9337328911892006 0.0459863774238094 0.050826698541641235 0.928195345401764 0.9796771043861021 0.8545475602149963 0.9721400869560117 0.8545475602149963 0.9754770800471306 0.9781043231487274 0.002837836742401123 0.028895199298858643 0.0019090773603218877 0.050982257966243734 8.037807550961006e-05 0.8877244114875793 0.7023664712905884
437      0.8369287997484207 0.8604370951652527 0.939982607960701 0.927023533731699 0.048451473838404646 0.10744304955005646 0.9433459118008614 0.9732134419747913 0.8710497319698334 0.9750632707430382 0.8710497319698334 0.9956890270113945 0.9837297052145004 0.005523264408111572 0.019302725791931152 0.0013554967469452766 0.02274463903988001 9.167933537883996e-05 0.923165038228035 0.9024118185043335
438      0.9030949005058834 0.9056857505014965 0.9651607871055603 0.9477508841376555 0.026342194866050384 0.02083452045917511 0.9440048720155444 0.9818050772119005 0.9019060730934143 0.9844049106146588 0.9019060730934143 0.9965856898398626 0.9842211604118347 0.02058511972427368 0.017214715480804443 0.0042964441407273065 0.1252057149924048 0.00011307496363411147 0.9398110423769269 0.8638092279434204
439      0.8736944198608398 0.8712634265422821 0.9634560644626617 0.9471954571944411 0.027071806978672064 0.06009446084499359 0.9508463342984518 0.9885355459216987 0.9143862426280975 0.9702186229239089 0.8685281276702881 0.9783127307891846 0.9860615879297256 0.8624646663665771 0.0014705657958984375 0.00244186548672862 0.0654614069071 9.227598249093576e-05 0.8534736434618632 0.7898690700531006
440      0.8763479590415955 0.9066588953137398 0.9443285465240479 0.9481137429966646 0.04031949024647474 0.08723734319210052 0.9124023119608561 0.9739368814946179 0.8935746550559998 0.9598446251137176 0.815864086151123 0.9499389640986919 0.9769572913646698 0.02062857151031494 0.3483995199203491 0.0018009706078240353 0.051603381703794506 0.00012035780056172524 0.9281370639801025 0.8235756754875183
441      0.8372605383396149 0.8553315073251724 0.9729832857847214 0.9400117311764646 0.032963792483011845 0.05595161020755768 0.9644911885261536 0.989071854978647 0.8957059979438782 0.977077341233656 0.8778531551361084 0.9852536827325821 0.991388201713562 0.002686798572540283 0.010659515857696533 0.0013044713971870263 0.05925604720548264 5.7742411294540984e-05 0.9239866614341736 0.8361776471138
442      0.8725012540817261 0.8828632719814777 0.9691559374332428 0.937023017089814 0.02890323631225089 0.048599764704704285 0.9456701517105103 0.9856811222041397 0.9073059856891632 0.9783288356377753 0.8862317204475403 0.9885841608047485 0.9755778312683105 0.0009785890579223633 0.004008114337921143 0.0011036988968797755 0.08911130336122526 3.082001418867167e-05 0.8276564002037048 0.6394000053405762
443      0.8359671115875245 0.8425376132130623 0.9441096633672714 0.934385310201084 0.04582574056542443 0.04938995838165283 0.8975510179996491 0.9716588144447282 0.8600823283195496 0.9694372516068075 0.8088744282722473 0.9968447022140026 0.9610488712787628 0.06617999076843262 0.011411190032958984 0.002365259205222401 0.04819232128101705 8.037815216415283e-05 0.8935824394226074 0.7023671269416809
444      0.8809827119112015 0.8864838505784671 0.9701860845088959 0.9341951990631264 0.034267654544428816 0.05273433029651642 0.9763326123356819 0.9936419873292213 0.9531104862689972 0.9924086668703982 0.927358478307724 0.9848844796419144 0.993077740073204 0.050658345222473145 0.005093395709991455 0.001408791949976214 0.05114978703409183 0.00011709594256756061 0.8619824796915054 0.7962241172790527
445      0.8315556602818626 0.8571848599683671 0.955961212515831 0.9249431321806941 0.04276937104406808 0.06806148588657379 0.9121124403817313 0.9519285843829985 0.8179771602153778 0.9695653582260606 0.8179771602153778 0.9755171445154008 0.9723626375198364 0.011326014995574951 0.00372469425201416 0.0018187289037640772 0.05408452161172011 0.00010472805055950495 0.8948808653014046 0.6475738883018494
446      0.824198842048645 0.8359732404351234 0.9522463828325272 0.9463774194621076 0.028321464856465695 0.07990358769893646 0.9237530708312989 0.9776591640315804 0.8313839733600616 0.984936610927317 0.7856208384037018 0.9678287088871003 0.9784847944974899 0.018292725086212158 0.004728853702545166 0.002403987424114785 0.04405997132233444 0.00011777474279782386 0.9401479005813599 0.8541231155395508
447      0.9038824811577797 0.9105061590671539 0.9809302389621735 0.9437318099396569 0.02839816751934232 0.050696611404418945 0.9437791034579277 0.9858170103515249 0.8727980554103851 0.9743032862006249 0.8727980554103851 0.9602658748626709 0.9761870801448822 0.007227480411529541 0.19738751649856567 0.0009997599742678988 0.030806786121455456 0.00010069965472940165 0.86027891933918 0.7367353439331055
448      0.8432803601026535 0.8592057848970096 0.9694490283727646 0.9369578641036461 0.03175622224807739 0.09069463610649109 0.9731609572966894 0.9869166869993578 0.9415487349033356 0.9855337576969792 0.9415487349033356 0.9833396275838217 0.9894209057092667 0.010754942893981934 0.036514997482299805 0.0024983854904458516 0.05756063677890894 0.00019269491879240355 0.9414672156174978 0.8306520581245422
449      0.8175619095563889 0.8358846878012021 0.9730757623910904 0.9380822700482828 0.02191689848899836 0.06021754443645477 0.9871659800410271 0.9967347107026558 0.9795286059379578 0.9969448555144975 0.9795286059379578 0.9858654588460922 0.992878332734108 0.7625767886638641 0.02593928575515747 0.0006733347889853682 0.06027032755773116 3.0458684345277948e-05 0.8710101395845413 0.5768997669219971
450      0.8427114859223366 0.8589421895643075 0.8274686336517334 0.951450747748216 0.03252839959330034 0.09748591482639313 0.9018317461013794 0.9768331456555117 0.8411466777324677 0.9854042736264459 0.8544229567050934 0.9554392099380493 0.8749654293060303 0.02143770456314087 0.4728420376777649 0.004028075189754817 0.06195598519126193 0.00014453752473171134 0.9448702037334442 0.9285489916801453
451      0.8579794466495514 0.8744675318400066 0.9750923812389374 0.9374064739655565 0.029709514975547746 0.0502142608165741 0.9595385417342186 0.988366336341743 0.9253717064857483 0.9949996706798672 0.9253717064857483 0.9575782939791679 0.987746074795723 0.03438025712966919 0.0036145448684692383 0.0019250161265888604 0.05067416097544845 9.487838374454984e-05 0.9189505577087402 0.7514179348945618
452      0.8806467831134797 0.8926464557647705 0.979965478181839 0.9438847044110298 0.02994633316993711 0.04301674664020538 0.9298789203166962 0.9783217245602245 0.8269667029380798 0.9658530801126268 0.8353651762008667 0.9869499872128168 0.9838596135377884 0.015135049819946289 0.005843639373779297 0.0012542260921289377 0.09756653940302772 5.003522033270937e-05 0.9319530129432678 0.8270193934440613
453      0.8229724317789078 0.8366714343428612 0.9198117554187775 0.9366016274641368 0.026844428029171308 0.06882266700267792 0.9279332086443901 0.9785834589776972 0.8492592871189117 0.9757094149942382 0.8492592871189117 0.9900448173284531 0.9622407704591751 0.0015253424644470215 0.0037310123443603516 0.0034704003086857204 0.09341835267684942 0.00014497486764313968 0.9374695867300034 0.8526562452316284
454      0.8706500306725502 0.8862925209105015 0.9691689759492874 0.9404461605323328 0.0034570707516237142 0.004471898078918457 0.9014246314764023 0.9835312028619816 0.8755113780498505 0.9881717841887152 0.8645674288272858 0.9822717582186064 0.9811962991952896 0.009506165981292725 0.053008079528808594 0.0006058739560984193 0.052293066167960416 3.5008851451929254e-05 0.8455809950828552 0.6519268751144409
455      0.8148353934288025 0.8292230933904647 0.9521442502737045 0.9329308876554474 0.04570667658533367 0.05933523178100586 0.9196820616722107 0.9654942529363488 0.845899373292923 0.9864421457629184 0.8504308462142944 0.9519281327724457 0.9724133461713791 0.29175615310668945 0.008938372135162354 0.00153978195575631 0.04790638389990514 4.279506553352305e-05 0.9235097169876099 0.7240083813667297
456      0.8820237278938293 0.8862583716710408 0.9729976803064346 0.9389415155122945 0.027182191610336304 0.024680018424987793 0.9660250723361969 0.9935500118376019 0.9412980675697327 0.9643712782840304 0.8167473375797272 0.9914211511611939 0.9888126254081726 0.038535475730895996 0.03437507152557373 0.0009994783806965366 0.06164322355022839 3.347232933334205e-05 0.9452028393745422 0.8494521379470825
